# Pathway	CSM9X23N_Abundance	HSM6XRQY_Abundance	HSM7J4NY_Abundance	HSMA33KE_Abundance	HSMA33OT_Abundance	MSM6J2QD_Abundance
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.00129725	0.00185496	0	0.00105013	0.000917995	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0.000396603	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Parabacteroides.s__Parabacteroides_distasonis	0.000359778	0	0	0.000128309	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|unclassified	0	4.42413e-05	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	0.00991984	0.0101	0.01509	0.00826786	0.0108298	0.0218358
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_caccae	0.000446505	0	0	0.000203058	0.000281021	0.00105315
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_eggerthii	0.00122164	0	0	0	0.000247552	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000194183	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000344855	0	0.000115989	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	0.000111414	0.000826979	0	0.000421267	2.89015e-05	0.00167985
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_stercoris	0	0.00429619	0	0	0.00115539	0.00308466
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000881554	0.000393094	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis	0.00112688	0	0	0.000510472	2.75753e-05	0.00422136
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00123769	0	0	0.0004798	0.000262892	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	0.00113682	0.0016539	0	0.000682713	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_xylanisolvens	0.000163766	0	0	0.000441602	9.3562e-05	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_distasonis	0.000373827	0	0	0.000131204	0.000294481	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Parabacteroides.s__Parabacteroides_merdae	0	0.000446474	0	0.000193669	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	0	0	0	0.000272601	0.00119454	0
PWY-7664: oleate biosynthesis IV (anaerobic)	0.00238981	0.00355455	0	0.00139194	0.00172326	0
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0	0	0	0	0.00093206	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.0065548	0.00336835	0	0.00745621	0.00700803	0.00924716
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	0	0	0	0.000279852	0	0
PWY0-1061: superpathway of L-alanine biosynthesis	0	0.000480361	0	0.00148912	0.000473214	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Blautia.s__Ruminococcus_torques	0	6.93506e-05	0	0.000305626	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	7.80664e-05	0	0.000282308	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	0	4.96824e-05	0	0.000104024	0.000233811	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	7.22331e-05	0	0.000536729	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0.000149038	0	0
PWY0-1261: anhydromuropeptides recycling	0.00119016	0	0	0.00304503	0.00282405	0
PWY0-1296: purine ribonucleosides degradation	0.00172213	0.00177213	0	0.00534502	0.0126255	0
PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000147699	0	0
PWY0-1296: purine ribonucleosides degradation|g__Anaerotignum.s__Anaerotignum_lactatifermentans	0	0	0	0.000182272	0	0
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_gnavus	0	6.72228e-05	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	0	7.45792e-05	0	0.000824658	0	0
PWY0-1296: purine ribonucleosides degradation|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796	0	0	0	2.7561e-05	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_formicigenerans	0	0	0	3.21651e-05	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_formicigenerans_CAG_28	0	0	0	4.47207e-05	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	0	0	0	4.15623e-06	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	0.000196874	0	0
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	4.09554e-05	0	0
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000409909	0.000211729	0	5.77672e-05	0	0
PWY0-1296: purine ribonucleosides degradation|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.000353711	0	0
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	9.36928e-05	0	0.000397001	0	0
PWY0-1296: purine ribonucleosides degradation|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0.000222177	0	0
PWY0-1296: purine ribonucleosides degradation|g__Roseburia.s__Roseburia_faecis	8.71313e-05	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	0	0	6.34652e-05	0	0
PWY0-1296: purine ribonucleosides degradation|unclassified	0.000566743	0	0	0.000808048	0.0078661	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.000195694	0.000306264	0	0.00115319	0.00275154	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	0	0	0	0.00063068	0	0
PWY0-1297: superpathway of purine deoxyribonucleosides degradation|unclassified	0.000134564	4.79221e-05	0	3.9116e-05	0.00249865	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0	0.00020229	0	0.000429816	0.00222672	0
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|unclassified	0	0	0	0	0.00171695	0
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.012008	0.0115927	0.0131196	0.0101438	0.00789701	0.0208043
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0.000167402	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000207244	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerotignum.s__Anaerotignum_lactatifermentans	0	0	0	0.000166609	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	0.000407436	0	0	0.000179909	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	0.0001573	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_eggerthii	0.000996979	0	0	0	0.000382479	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000165135	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_finegoldii	0.000455831	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	0	0.000551585	0	0.000167353	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.00044306	0	0.000139721	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	0	0.000931888	0	0.00046457	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_stercoris	0	0.00426341	0	0	0.00126227	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.00055003	0.000205307	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	0.000989298	0	0	0.000489842	0.000452725	0.00138779
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00199617	0	0	0.000487848	0.000350007	0.00504288
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.00126855	0.00214176	0	0.00134666	0.000704066	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.00128549	0.00132743	0	0.00067609	0.000571699	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	6.88676e-05	0	0	0.00062483	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Ruminococcus_gnavus	0	3.4988e-05	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Ruminococcus_torques	0	3.00744e-05	0	0.00092492	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Dorea.s__Dorea_longicatena	0	0	0	3.87779e-06	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Dorea.s__Dorea_longicatena_CAG_42	0	0	0	0.00011152	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	0	0	0	4.02411e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	0.00013891	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	7.31812e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.000362494	9.10399e-05	0	9.68456e-05	0.000588406	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Flavonifractor.s__Flavonifractor_plautii	0	5.27189e-05	0	0.000135436	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.000217316	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	3.71434e-05	0	0.000195353	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	0.000491675	0	0	8.42617e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Parabacteroides.s__Parabacteroides_merdae	0	0.000557155	0	0.000232447	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_faecis	0.000129983	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Roseburia.s__Roseburia_sp_CAG_471	0	0	0	7.84323e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	0.000150456	7.25856e-05	0	0.000854494	0.00115143	0
PWY0-1479: tRNA processing	0	0	0	0.00039837	0.00244128	0
PWY0-1479: tRNA processing|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	6.19089e-05	0.000693389	0
PWY0-1479: tRNA processing|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0.000445799	0
PWY0-1479: tRNA processing|unclassified	0	0	0	8.06055e-05	0.000730865	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.00928084	0.0119713	0	0.00943779	0.00732035	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Anaerostipes.s__Anaerostipes_hadrus	0	0	0	0.000296074	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_dorei	0.000147533	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000169821	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_fragilis	7.83552e-05	0.000444859	0	0.000411592	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_ovatus	9.14562e-05	0.000852598	0	0.000207119	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_stercoris	0	0.00476472	0	0	0.00113832	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000863776	0.000375539	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis	0.00108125	0	0	0.000610504	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00186726	0	0	0.000581044	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.000564266	0.00193921	0	0.000407963	0.000481361	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus_CAG_6	0.0013664	0.00127211	0	0.00126678	0.000530296	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_xylanisolvens	6.44877e-05	0	0	0.000465107	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Blautia.s__Ruminococcus_torques	0	0	0	0.000315129	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_hallii	0	0	0	0.000241318	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_hallii_CAG_12	0	0	0	6.25392e-05	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Eubacterium.s__Eubacterium_ramulus	0	0	0	4.03817e-05	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Flavonifractor.s__Flavonifractor_plautii	0.000108305	0.000246213	0	0.000280856	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0	9.22462e-05	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	0.000234404	0.00103292	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0.000402033	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	0.000148878	0.000201013	0	0.000260029	0.00125143	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.00273803	0.00309539	0.0113678	0.00268626	0.00383691	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000108216	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	0	0.000324215	0	0.000183783	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000218657	0	0.000124723	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000673884	0.000258365	0	0	0	0
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	0	0	0	0.000247901	0.000607495	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.00199638	0.00193017	0	0.00416605	0.00489807	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	6.9315e-05	0.000102427	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	0	0	0	0	0.000361806	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|unclassified	0	0	0	0.000245983	0	0
PWY0-781: aspartate superpathway	0	0	0	0.000248408	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.00819053	0.00744481	0	0.00432898	0.0068534	0.0103149
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_caccae	0.000347534	0	0	0.000178412	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_dorei	0.000149709	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0.000137305	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_finegoldii	0.000523093	0	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_fragilis	0	0.000629638	0	0.000286939	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000272381	0	0.000100595	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	0	0.000557634	0	0.000180167	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.000657594	0.000283277	0	0	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	0.00170058	0	0	0.000601655	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis_CAG_3	0.00132432	0	0	0.000331631	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0.000177027	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Parabacteroides.s__Parabacteroides_distasonis	0.000358658	0	0	0.000138541	0	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	0	0	0	0	0.000627775	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0.00212008	0.003201	0	0.00121971	0.00149771	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|unclassified	0	0	0	0	0.000858941	0
PWY3O-355: stearate biosynthesis III (fungi)	0	0.000119306	0	0	0	0
PWY490-3: nitrate reduction VI (assimilatory)	0	0	0	0	0.00019195	0
PWY490-3: nitrate reduction VI (assimilatory)|unclassified	0	0	0	0	0.000187258	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.0033089	0.00115074	0	0.00405237	0.00271145	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	4.29654e-05	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.00018843	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	9.03267e-05	4.95018e-05	0	0	0.000616913	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.0033089	0.00115074	0	0.00405237	0.00271145	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	0	4.29654e-05	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0	0	0	0.00018843	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	9.03267e-05	4.95018e-05	0	0	0.000616913	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.000161579	0.000248006	0	0.000492632	0.00221111	0
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|unclassified	0	0	0	0	0.0012538	0
PWY66-389: phytol degradation	4.06956e-05	0.000157831	0	0	0.000460487	0
PWY66-389: phytol degradation|unclassified	2.97447e-05	3.68036e-05	0	0	0	0
PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	0.000214004	0.000375716	0	0.00055239	0	0
PWY66-398: TCA cycle III (animals)	8.24017e-05	0	0	0	0.00117702	0
PWY66-398: TCA cycle III (animals)|unclassified	0	0	0	0	0.000983076	0
PWY66-399: gluconeogenesis III	0.00077155	0.000969573	0.0399836	0.00178351	0	0
PWY66-399: gluconeogenesis III|unclassified	0	0	0	0.000387871	0	0
PWY66-400: glycolysis VI (metazoan)	0.00228248	0.00401441	0.0238142	0.00307727	0.0215689	0.012762
PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_fragilis	0	2.65909e-05	0	0	0	0
PWY66-400: glycolysis VI (metazoan)|g__Bacteroides.s__Bacteroides_fragilis_CAG_47	0	0.000396624	0	0.000139969	0	0
PWY66-400: glycolysis VI (metazoan)|unclassified	0	7.60411e-05	0	0.000623706	0.00353255	0
PWY66-409: superpathway of purine nucleotide salvage	0.000443902	0.000336745	0	0.00280323	0.00201756	0
PWY66-409: superpathway of purine nucleotide salvage|unclassified	0	0	0	9.38478e-05	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)	0.00158302	0.000958566	0	0.00582852	0.00450988	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	0	7.92897e-05	0	0.000185537	0	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	0	0	0	6.10933e-05	0	0
